"id";"AuditType";"Topics";"Idx";"Completed";"Active";"createdAt";"updatedAt"
1152;"Internal Medicine/Family Medicine - Amb";"HPI Clarification";"1037";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1153;"Internal Medicine/Family Medicine - Amb";"ROS Clarification";"1038";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1154;"Internal Medicine/Family Medicine - Amb";"PE Clarification";"1039";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1155;"Internal Medicine/Family Medicine - Amb";"MDM Clarification";"1040";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1156;"Internal Medicine/Family Medicine - Amb";"Incorrect Level of Service/ Encounter Type";"1041";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1157;"Internal Medicine/Family Medicine - Amb";"Patient Type";"1042";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1158;"Internal Medicine/Family Medicine - Amb";"Time Based LOS";"1043";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1159;"Internal Medicine/Family Medicine - Amb";"TAV Coding";"1044";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1160;"Internal Medicine/Family Medicine - Amb";"Video Visits";"1045";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1161;"Internal Medicine/Family Medicine - Amb";"Missed Procedure Code";"1046";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1162;"Internal Medicine/Family Medicine - Amb";"Procedure Documentation Issue";"1047";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1163;"Internal Medicine/Family Medicine - Amb";"Procedure Only Visit";"1048";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1164;"Internal Medicine/Family Medicine - Amb";"Procedure Reporting Issue";"1049";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1165;"Internal Medicine/Family Medicine - Amb";"Modifier 25";"1050";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1166;"Internal Medicine/Family Medicine - Amb";"Missing Depression Assessment- Questions 10 - Review potential risk factors for depression";"1051";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1167;"Internal Medicine/Family Medicine - Amb";"Missing Depression Assessment-Questions 11 - Review potential risk factors for depression";"1052";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1168;"Internal Medicine/Family Medicine - Amb";"Missing Depression Assessment-Questions 12 - Review potential risk factors for depression";"1053";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1169;"Internal Medicine/Family Medicine - Amb";"Missing Depression Assessment-Questions 3 - Review potential risk factors for depression";"1054";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1170;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment- Questions 5- Ability to successfully perform ADLs";"1055";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1171;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 13- Fall Risk";"1056";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1172;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 18- Home Safety";"1057";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1173;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 20- Fall Risk";"1058";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1174;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 4- Ability to successfully perform ADLs";"1059";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1175;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 7 - Ability to successfully perform ADLs";"1060";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1176;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 8- Hearing Impairment";"1061";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1177;"Internal Medicine/Family Medicine - Amb";"Missing Functional Ability & Safety Assessment-Questions 9- Ability to successfully perform ADLs";"1062";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1178;"Internal Medicine/Family Medicine - Amb";"Missing List of Providers, Suppliers, Medications information";"1063";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1179;"Internal Medicine/Family Medicine - Amb";"Missing Medical/ Family History- Meds/Supplemets";"1064";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1180;"Internal Medicine/Family Medicine - Amb";"Missing Medical/Family History- FH";"1065";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1181;"Internal Medicine/Family Medicine - Amb";"Missing Medical/Family History- PMH/PSH";"1066";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1182;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response- Question 1 - Self Assessment of Health Status";"1067";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1183;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response- Question 2 - Psychosocial Risks";"1068";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1184;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response- Question 4 - Activities of Daily Living (ADL) and Instrumental ADLs";"1069";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1185;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response- Question 5 - Activities of Daily Living (ADL) and Instrumental ADLs";"1070";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1186;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response- Question 9 - Activities of Daily Living (ADL) and Instrumental ADLs";"1071";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1187;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response-Question 14 - Psychosocial Risks";"1072";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1188;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response-Question 3 - Psychosocial Risks";"1073";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1189;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response-Question 6 - Psychosocial Risks";"1074";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1190;"Internal Medicine/Family Medicine - Amb";"Missing MWE Questionaire Response-Question 7 - Activities of Daily Living (ADL) and Instrumental ADLs";"1075";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1191;"Internal Medicine/Family Medicine - Amb";"Missing Personalized Prevention Plan";"1076";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1192;"Internal Medicine/Family Medicine - Amb";"Missing Routine Measurements Assessment - Blood Pressure";"1077";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1193;"Internal Medicine/Family Medicine - Amb";"Missing Routine Measurements Assessment - BMI (or waist circumference, if appropriate)";"1078";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1194;"Internal Medicine/Family Medicine - Amb";"Missing Routine Measurements Assessment - Height";"1079";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1195;"Internal Medicine/Family Medicine - Amb";"Missing Routine Measurements Assessment - Weight";"1080";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1196;"Internal Medicine/Family Medicine - Amb";"Missing Scheduling of Screening Preventive Services";"1081";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1197;"Internal Medicine/Family Medicine - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"1082";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1198;"Behavioral Health - IP";"Incorrect Primary Diagnosis";"1083";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1199;"Behavioral Health - IP";"DX Conflicting Documentation";"1084";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1200;"Behavioral Health - IP";"DX documented but not reported";"1085";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1201;"Behavioral Health - IP";"DX Not documented ";"1086";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1202;"Behavioral Health - IP";"DX Specificity ";"1087";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1203;"Behavioral Health - IP";"DX Documentation is insufficent";"1088";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1204;"Behavioral Health - IP";"Appropriate DX association";"1089";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1205;"Behavioral Health - IP";"Chief Complaint/Reason for Visit";"1090";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1206;"Behavioral Health - IP";"HPI Clarification";"1091";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1207;"Behavioral Health - IP";"ROS Clarification";"1092";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1208;"Behavioral Health - IP";"PE Clarification";"1093";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1209;"Behavioral Health - IP";"MDM Clarification";"1094";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1210;"Behavioral Health - IP";"Incorrect Level of Service/ Encounter Type";"1095";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1211;"Behavioral Health - IP";"Patient Type";"1096";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1212;"Behavioral Health - IP";"Time Based LOS";"1097";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1213;"Behavioral Health - IP";"TAV Coding";"1098";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1214;"Behavioral Health - IP";"Video Visits";"1099";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1215;"Behavioral Health - IP";"Missed Procedure Code";"1100";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1216;"Behavioral Health - IP";"Procedure Documentation Issue";"1101";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1217;"Behavioral Health - IP";"Only identified topic(s) in APPEAL or Non Provider issue";"1102";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1218;"Ophthalmology - Amb";"Chief Complaint";"1103";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1219;"Ophthalmology - Amb";"HPI Clarification";"1104";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1220;"Ophthalmology - Amb";"MDM Clarification";"1105";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1221;"Ophthalmology - Amb";"ROS Clarification";"1106";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1222;"Ophthalmology - Amb";"PE Clarification";"1107";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1223;"Ophthalmology - Amb";"Required element - Time";"1108";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1224;"Ophthalmology - Amb";"Time Based LOS";"1109";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1225;"Ophthalmology - Amb";"TAV Coding";"1110";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1226;"Anesthesia";"Procedure documented but not reported";"1111";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1227;"Continuing Care";"Procedure documented but not reported";"1112";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1228;"Dermatology - Amb";"Procedure documented but not reported";"1113";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1229;"Emergency Department";"Procedure documented but not reported";"1114";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1230;"Haiku - IP";"Procedure documented but not reported";"1115";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1231;"Behavioral Health - IP";"Procedure documented but not reported";"1116";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1232;"Internal Medicine/Family Medicine - Amb";"Procedure documented but not reported";"1117";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1233;"Inpatient E&M - IP";"Procedure documented but not reported";"1118";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1234;"IP Procedure";"Procedure documented but not reported";"1119";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1235;"MD Liaison Ambulatory";"Procedure documented but not reported";"1120";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1236;"MD Liaison Licensed Setting";"Procedure documented but not reported";"1121";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1237;"MWE";"Procedure documented but not reported";"1122";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1238;"Neoplasm";"Procedure documented but not reported";"1123";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1239;"Neurology - Amb";"Procedure documented but not reported";"1124";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1240;"New Physician";"Procedure documented but not reported";"1125";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1241;"NICU - IP";"Procedure documented but not reported";"1126";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1242;"Ob/Gyn - Amb";"Procedure documented but not reported";"1127";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1243;"Ophthalmology - Amb";"Procedure documented but not reported";"1128";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1244;"Orthopedics - Amb";"Procedure documented but not reported";"1129";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1245;"Pediatrics - Amb";"Procedure documented but not reported";"1130";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1246;"Ob/Gyn - Amb";"Obstetrics diagnosis coding issue";"1131";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1247;"Behavioral Health Prescribing - Amb";"Incorrect Primary Diagnosis";"1132";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1248;"Behavioral Health Prescribing - Amb";"DX Conflicting Documentation";"1133";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1249;"Behavioral Health Prescribing - Amb";"DX documented but not reported";"1134";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1250;"Behavioral Health Prescribing - Amb";"DX Not documented ";"1135";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1251;"Behavioral Health Prescribing - Amb";"DX Specificity ";"1136";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1252;"Behavioral Health Prescribing - Amb";"DX Documentation is insufficent";"1137";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1253;"Behavioral Health Prescribing - Amb";"Appropriate DX association";"1138";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1254;"Behavioral Health Prescribing - Amb";"Chief Complaint/Reason for Visit";"1139";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1255;"Behavioral Health Prescribing - Amb";"HPI Clarification";"1140";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1256;"Behavioral Health Prescribing - Amb";"ROS Clarification";"1141";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1257;"Behavioral Health Prescribing - Amb";"PE Clarification";"1142";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1258;"Behavioral Health Prescribing - Amb";"MDM Clarification";"1143";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1259;"Behavioral Health Prescribing - Amb";"Incorrect Level of Service/ Encounter Type";"1144";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1260;"Behavioral Health Prescribing - Amb";"Patient Type";"1145";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1261;"Behavioral Health Prescribing - Amb";"Time Based LOS";"1146";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1262;"Behavioral Health Prescribing - Amb";"TAV Coding";"1147";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1263;"Behavioral Health Prescribing - Amb";"Video Visits";"1148";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1264;"Behavioral Health Prescribing - Amb";"Missed Procedure Code";"1149";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1265;"Behavioral Health Prescribing - Amb";"Procedure Documentation Issue";"1150";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1266;"Behavioral Health Prescribing - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"1151";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1267;"Behavioral Health Prescribing - Amb";"Procedure documented but not reported";"1152";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1268;"Nephrology";"PROC - Procedure Only Visit";"1174";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1269;"Nephrology";"PROC - Procedure Reported But Not Documented";"1175";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1270;"Nephrology";"PROC - Procedure Reporting Issue";"1176";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1271;"Urgent Care";"PROC - Procedure Only Visit";"1200";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1272;"Urgent Care";"PROC - Procedure Reported But Not Documented";"1201";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1273;"Urgent Care";"TAV Coding";"1203";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1274;"Urgent Care";"Video Visits";"1204";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1275;"New Physician LS";"Chief Complaint";"1238";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1276;"New Physician LS";"Time Based LOS";"1239";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1277;"New Physician LS";"DX Not Documented";"1240";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1278;"New Physician LS";"DX Conflicting Documentation";"1241";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1279;"New Physician LS";"DX Specificity ";"1242";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1280;"New Physician LS";"Global Surgical Period/Package";"1243";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1281;"New Physician LS";"Only identified topic(s) in APPEAL or Non Provider issue";"1244";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1282;"New Physician LS";"Encounter/ Patient Type Issue";"1245";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1283;"New Physician LS";"Independent Interpretation";"1246";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1284;"New Physician LS";"Consultation Required Element";"1247";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1285;"New Physician LS";"MDM Clarification";"1248";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1286;"New Physician LS";"HPI Clarification";"1249";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1287;"New Physician LS";"PE Clarification";"1250";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1288;"New Physician LS";"ROS Clarification";"1251";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1289;"New Physician LS";"Diagnosis or reason not documented/associated";"1252";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1290;"New Physician LS";"Required element - Time";"1253";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1291;"New Physician LS";"Missed Procedure Code";"1254";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1292;"New Physician LS";"Procedure reporting issue";"1255";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1293;"New Physician LS";"Procedure documentation";"1256";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1294;"New Physician LS";"Modifier 25";"1257";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1295;"New Physician LS";"Modifer 59";"1258";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1296;"New Physician LS";"Modifier 57";"1259";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1297;"New Physician LS";"Incorrect Primary Diagnosis";"1260";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1298;"New Physician LS";"Procedure Only Visit";"1261";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1299;"New Physician LS";"Initial Fracture VS. Subsequent ";"1262";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1300;"New Physician LS";"Sequela Diagnosis Issue";"1263";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1301;"New Physician LS";"Procedure documented but not reported";"1264";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
